symbol,stage1_history_days,stage1_ret_5d,stage1_ret_20d,stage1_ret_63d,stage1_ret_126d,stage1_pullback_20d,stage1_median_volume_20d,discovery_order,value_seed,adaptive_deep_score,adaptive_momentum_score,adaptive_pullback_score,adaptive_volume_rank,deep_selection_tier,deep_selection_reason,deep_selected
RIVN,358,-0.09657706714146741,-0.167792818553261,0.10711605323145568,-0.10261078632911569,0.13969735329291855,19831250.0,1073,False,47.353015786961976,42.065759539557675,0.0,96.59829914957479,not_selected,,False
CMG,357,0.05040444812225253,0.019015914069024475,0.033996837481753195,-0.06997247848242727,0.1235722242903321,16289000.0,1074,False,45.70559042725419,42.91686186970995,0.0,95.14757378689345,not_selected,,False
CPNG,357,-0.02903028113186945,-0.043795635257872,-0.024813929986346794,-0.07420490631188636,0.06317046342318144,15237850.0,1075,False,48.75683815620066,32.35595370285621,74.24259273482579,94.79739869934967,adaptive,adaptive_pullback,True
IONQ,358,0.01565378284237995,0.24246693937832364,-0.10525253086318997,0.32971665238358794,0.05807005149108324,20552700.0,1076,False,64.56587559773548,56.283689837318086,64.36713860506384,96.7983991995998,core,core,True
CCL,358,-0.016588499533583434,0.04789087296424821,0.10047476252444887,-0.15603650899472765,0.07607600026314121,16908250.0,1077,False,58.49932025932493,47.21527653998642,62.62459791535062,95.34767383691846,adaptive,adaptive_pullback,True
SBS,355,-0.120921326262598,-0.20898100969239475,-0.21976149693402636,-0.22156172857366196,0.2034782741380774,7730650.0,1078,False,23.077747660442082,10.578404180496477,0.0,88.49424712356178,not_selected,,False
OWL,358,-0.041207197299316545,0.25796876845407035,0.24471304044483988,0.020693554485635923,0.08451814436972072,17742450.0,1079,False,73.36187367979183,70.66842540092398,64.57896222152117,95.79789894947474,adaptive,adaptive_pullback,True
STM,356,0.026494985866318155,-0.10103126521138162,-0.13244937572599824,0.6665317109629423,0.15174085809522653,9612300.0,1080,False,46.23422130151959,46.11674456723335,0.0,91.19559779889946,not_selected,,False
ABEV,355,-0.05442179684239734,-0.08852458529432616,-0.11493963040068,-0.08592117459505155,0.1146497202188439,25286100.0,1081,False,38.34397147780952,22.572921132751723,49.78034013403395,97.54877438719359,not_selected,,False
MCHP,358,-0.03492957688121978,-0.062245082549447606,-0.1528413135220017,0.00133191491689999,0.08033397402182985,10510900.0,1082,False,45.598453517251826,26.625131573876477,65.33819029112776,92.096048024012,not_selected,,False
KDP,356,0.033447149320925185,-0.020381726427583513,0.047961644151024885,0.02858699138920051,0.04086154642536155,12890450.0,1083,False,47.89663865474441,48.168715947356,0.0,93.79689844922461,not_selected,,False
FIG,264,0.04583833338075505,0.18604650555992563,0.06773397279099913,0.1259740172881747,0.07602129373528455,17865650.0,1084,False,55.12991314978255,65.02051137376375,0.0,95.94797398699349,not_selected,,False
AGNC,358,0.0027547963292384736,0.024242463817261584,0.0962667218384694,0.03370550986716636,0.0036496315432303916,18626350.0,1085,False,56.30444031025644,56.61246645919945,0.0,96.1480740370185,not_selected,,False
TME,355,-0.10404038107671187,-0.04004327864981183,-0.007829943860155897,-0.4623462497298976,0.10404038107671187,7446600.0,1086,False,39.16199187299306,22.063682057297562,69.6416688572736,87.89394697348675,not_selected,,False
KHC,358,0.006896554925954312,-0.03761152331402662,0.0822201266329885,0.08048817487915239,0.10137585298085361,14390450.0,1087,False,59.914475073190815,54.44791661648594,40.112976777496804,94.39719859929964,adaptive,adaptive_balanced,True
U,357,0.05452441698413035,0.5246562085606747,0.6734168268881664,1.4330835128705188,0.0172972808013091,11462100.0,1088,False,79.46508135616695,97.8880751916101,0.0,92.99649824912456,adaptive,adaptive_momentum,True
CRCL,302,0.008010113343034142,0.009144647005269624,-0.3560462900621981,0.16407018176395138,0.04842125271262032,10091100.0,1089,False,44.444118292076524,35.176692877066046,64.42449243038,91.7958979489745,not_selected,,False
ONON,356,-0.1926250528234269,-0.15833336495156713,-0.15010859564985757,-0.2927490593587396,0.1926250528234269,5125600.0,1090,False,23.14226202379635,11.11067169517735,0.0,81.94097048524263,not_selected,,False
ASTS,358,-0.06366044581100638,0.05888853067967559,-0.22757113577721144,-0.19221967143340735,0.09742966090209815,12075950.0,1091,False,41.69348486625566,20.449878783426385,63.13498280310182,93.49674837418709,not_selected,,False
EQX,358,-0.018010295102497853,0.26379682990671993,-0.11339177595982308,-0.23807643252440613,0.02883801133909869,13582300.0,1092,False,46.003572266170316,27.96083223337171,59.89081928148012,93.99699849924963,not_selected,,False
VTRS,356,-0.0030713232371172294,-0.06130719011929475,-0.052769836444275464,0.04426405422931423,0.09126545422235288,9682500.0,1093,False,46.69000256794832,36.482854147497626,49.279092854131214,91.34567283641822,not_selected,,False
XPEV,357,0.016666650772094727,-0.07505684629365206,-0.2189500705090136,-0.31995543778806257,0.08477120186860065,6172700.0,1094,False,29.71902941451154,9.60828168732507,47.542435225195774,85.04252126063031,not_selected,,False
CNH,358,-0.056444061619023156,-0.030917935913456818,-0.03554144880749188,-0.22637020566490995,0.12325173943449275,15188650.0,1095,False,36.55094983442642,25.102979892380397,0.0,94.69734867433716,not_selected,,False
DKNG,358,-0.051302258454319016,0.007966479287993655,-0.06749417086010845,0.06418772700952569,0.08033659231655155,10572900.0,1096,False,54.53300910924402,40.01055300771257,70.11193490083494,92.19609804902451,adaptive,adaptive_pullback,True
EQT,358,-0.022622761934891433,0.07041527972558059,-0.07212049650295016,-0.07433959059540807,0.023520742785090754,6264150.0,1097,False,48.52314317777858,34.538651406907114,57.94447966939951,85.29264632316158,not_selected,,False
KEY,358,0.004407244562186108,-0.006971670679439934,0.09234709479772851,0.07162899657126043,0.02230796063186513,8776450.0,1098,False,61.58397342585786,56.228893984574846,49.3099578700408,90.19509754877438,adaptive,adaptive_balanced,True
CHYM,297,0.005672874496458258,0.4290192546546183,0.818233688582013,0.6239185988238114,0.008390318682509279,6744650.0,1099,False,72.85631244776329,95.85457533853929,0.0,86.3431715857929,adaptive,adaptive_momentum,True
RBLX,357,0.02375171622770189,-0.28769952478543137,-0.11481909787970479,-0.3995567293870469,0.27752380371093754,11009800.0,1100,False,25.060185860005703,10.222963525433201,0.0,92.6463231615808,not_selected,,False
UMC,357,0.03938263624599703,-0.03793096450020039,0.15544167157064925,0.9072550925012699,0.08266792640662701,12010050.0,1101,False,65.62874465316605,75.46247765953859,0.0,93.44672336168084,adaptive,adaptive_balanced,True
CSGP,355,-0.00412957949990389,0.03226867023889968,-0.01939314811388748,-0.34510129348282825,0.05143718289967558,6498300.0,1102,False,41.86853471416733,26.921639476739422,69.83224057774733,85.6928464232116,not_selected,,False
RF,358,0.0031645689956498746,0.028552922674526027,0.1866104935363726,0.08497470176942357,0.00782472594773731,8013150.0,1103,False,60.94292343569332,65.87300621919907,0.0,88.7943971985993,adaptive,adaptive_balanced,True
TSCO,356,0.001733141974067376,0.13667650098365058,0.14665697324264326,-0.35456770328820564,0.04803733146692757,11659250.0,1104,False,56.09584382019387,47.69607217354022,66.01761021328075,93.19659829914958,adaptive,adaptive_pullback,True
GIS,358,0.003954693505721751,0.02503365456197737,0.1581214439700429,-0.12382046438609728,0.02857140076751319,8490100.0,1105,False,59.11110049039728,51.532847704291775,53.319319631196464,89.64482241120561,adaptive,adaptive_balanced,True
PINS,358,-0.029052654065583883,0.010074443408013556,0.15704962934464928,0.48678266445163354,0.0985144826145321,9959100.0,1106,False,74.14867306168651,75.48993956634214,52.369487245846855,91.69584792396198,adaptive,adaptive_pullback,True
RDDT,358,0.01318904876364635,-0.14846102497616842,-0.005405069493134129,0.1366085244280364,0.11705627533145913,4386750.0,1107,False,49.97128322769176,44.80038406324218,28.570737953033213,77.98899449724863,not_selected,,False
DT,354,-0.05853270916225872,0.05401820988081796,0.21423110742191653,0.29375004340773136,0.06390090367672008,5468900.0,1108,False,73.32998328720348,77.72964910421373,82.39529027721304,82.84142071035518,core,core,True
DOW,357,0.02485285254342573,0.03193939040335492,-0.18300175609624147,-0.014045684613040232,0.0,9213950.0,1109,False,36.936952520097336,29.80263767986781,0.0,90.89544772386193,not_selected,,False
TOST,357,-0.03838607409918793,0.11247971703231396,0.48893712931857247,0.255762890253616,0.03838607409918793,8884500.0,1110,False,80.56403699149062,85.2588407408121,71.74446034033187,90.34517258629315,core,core,True
HAL,357,0.032401907620821735,-0.01082315754797214,-0.16480485441426607,0.03200003899361126,0.0,10226950.0,1111,False,37.64452487905855,30.665518431181745,0.0,92.04602301150575,not_selected,,False
PSKY,357,0.1089535302408362,0.19953326709914743,0.04442134997427072,0.006079206647385815,0.0,13414000.0,1112,False,52.91390209985788,54.83363883362318,0.0,93.94697348674337,not_selected,,False
VICI,357,-0.0042194327441208435,-0.03278692485515444,-0.053898952870591876,-0.08444316006757513,0.043125695263047104,8248500.0,1113,False,44.85776784252669,29.38442845753265,64.7132411417787,89.34467233616809,not_selected,,False
COIN,358,-0.01581643609203709,-0.16843906367873818,-0.22809336020375126,-0.1192025541238021,0.12906491338114967,6810650.0,1114,False,29.059234300011795,14.943917011508649,0.0,86.74337168584292,not_selected,,False
BAX,358,-0.060485332827838745,0.16794244049260953,0.458880318344123,0.25198819414647144,0.08500881181600783,7023350.0,1115,False,82.33459499913202,86.13116500387797,69.89800523630527,87.09354677338669,core,core,True
ON,357,0.0451240728152944,-0.03829296207249211,-0.2628415100036059,0.15468769298665186,0.09693495505408334,9088300.0,1116,False,39.19649078128291,33.50756835819889,0.0,90.64532266133067,not_selected,,False
ZTS,356,-0.024856348587975807,-0.04024723934925267,-0.026514767130250694,-0.4126211788583459,0.06364685057165631,5825650.0,1117,False,39.01878814968579,20.89923970170968,72.73028941284856,84.29214607303652,not_selected,,False
EBAY,356,-0.06285392907446752,-0.09923251257767607,-0.10614766998530356,0.2789097181381506,0.1404972722836264,4278550.0,1118,False,42.08996056672951,42.8091414036795,0.0,77.23861930965484,not_selected,,False
CART,354,-0.03362343189803596,0.026254988111220845,0.25089602899404206,0.41132299589275423,0.03362343189803596,3344450.0,1119,False,71.39841126827866,80.61317189991473,67.40705404999704,71.03551775887944,core,core,True
IVZ,358,0.03943154091004075,0.08294264069671398,0.1900903466271402,0.2443666328511198,0.00583354708287509,4671150.0,1120,False,66.02327377738492,76.26983393389634,0.0,79.68984492246123,adaptive,adaptive_balanced,True
AM,358,0.026696839022798846,0.018533026200474145,0.02904743459035397,0.07998203554652239,0.003599443139159386,2218800.0,1121,False,47.723032448399515,51.67916568312434,0.0,59.329664832416206,not_selected,,False
VIAV,357,0.2435483164726111,0.17321831000495536,-0.10052502339033198,0.7596042872030189,0.0,5247900.0,1122,False,54.64957306615195,60.440963674771055,0.0,82.34117058529264,not_selected,,False
HST,358,0.02826375661239844,-0.062193143393983186,0.08818469185861022,0.20201488129325318,0.10258421085805591,9778000.0,1123,False,57.771841881981274,60.10480596917859,0.0,91.49574787393698,not_selected,,False
APA,357,0.013651910459328898,0.20185571818664472,0.0742086592274569,0.5097753921365951,0.0,5778159.0,1124,False,64.72300283989962,76.25272932995478,0.0,84.14207103551776,adaptive,adaptive_balanced,True
BSBR,358,-0.026086973107379396,0.056879468927572674,0.05883658131065972,-0.1131104720929309,0.036144585234971105,3796600.0,1125,False,54.80360666340428,45.468514401468326,66.7696342065392,74.33716858429214,adaptive,adaptive_pullback,True
GLPI,354,-0.013081087487196386,-0.040426954999913334,-0.09881877033449926,-0.0583828793362795,0.08172133142142457,2269350.0,1126,False,35.42896031786383,27.150073705457572,58.106873922883736,60.28014007003502,not_selected,,False
PR,357,0.04474803501759195,0.09368834093686362,0.07338623878565209,0.304629931401152,0.0,8353350.0,1127,False,62.01501331568965,70.5900019510268,0.0,89.49474737368685,adaptive,adaptive_balanced,True
FISV,356,-0.00019153841433661167,0.010255394275680674,-0.0563889868666313,-0.12045150694678475,0.06400143013537052,7178850.0,1128,False,44.23309699876322,30.089257971510193,65.3168848108569,87.49374687343672,not_selected,,False
JHX,358,-0.05759327582280338,0.17630527567277898,0.47780027076267384,0.1586234224669214,0.05759327582280338,6266300.0,1129,False,82.0178858871294,82.65016132101377,86.02601089134414,85.39269634817408,core,core,True
XEL,356,0.030440955565006478,0.0055859141825287395,-0.0027814354408356445,0.017944856405263554,0.03012120900730053,4527502.0,1130,False,42.440183711302446,43.010932675122724,0.0,78.73936968484242,not_selected,,False
FOXA,355,0.0909808331607036,0.21791939392445858,0.040920733725756886,0.13777460616591197,0.0,4608100.0,1131,False,54.10031191522077,62.902232179417396,0.0,79.03951975987994,not_selected,,False
NI,358,0.0026184388180559015,-0.06541238516994696,-0.0891033329158959,-0.08653564155712867,0.09300023049768602,4836650.0,1132,False,40.634397186475255,25.354709020006457,46.54566979854711,80.54027013506754,not_selected,,False
IAG,356,0.03364074452623034,0.3472417803763641,0.031402270994492776,-0.05505955450163613,0.0,6023300.0,1133,False,47.87843179098895,50.40257842646074,0.0,84.44222111055528,not_selected,,False
OVV,358,0.02474382760045568,0.09516587186844805,0.08881076921278463,0.42622042594488163,0.0,3258100.0,1134,False,63.50367694661378,74.43288798938256,0.0,70.48524262131065,adaptive,adaptive_balanced,True
WY,355,-0.047845035508811806,-0.01513295818764282,0.05136289424999907,-0.09605582250556877,0.06811146356381004,5094650.0,1135,False,50.94806503421152,41.11233067014158,76.67151505533057,81.64082041020511,adaptive,adaptive_pullback,True
MAIR,86,-0.13927223160573687,-0.22921343510717473,-0.2846715303061583,,0.2434518834370727,1554150.0,1136,False,21.73485074891251,22.65501028504261,0.0,49.92496248124062,not_selected,,False
ELAN,355,0.05969478827275121,-0.0901734136335659,0.08302758883651551,-0.08168022360566207,0.10770969662631391,6553950.0,1137,False,42.507782861610806,42.570723216737406,0.0,85.79289644822411,not_selected,,False
INIO,48,0.03649103240292262,0.01443006983359485,,,0.07408626729747547,3568950.0,1138,False,41.784005692605334,49.57831325301205,0.0,72.68634317158579,not_selected,,False
EXC,356,0.02404493696234189,-0.014915664758850644,0.036003453373174565,-0.024344303928144906,0.04123709519905128,6704727.0,1139,False,43.90171329162664,43.58912308570548,0.0,86.09304652326163,not_selected,,False
CTSH,355,-0.029154519142287394,0.2704218635527429,0.2401386947978943,-0.19194375847301304,0.04520151709351239,8451650.0,1140,False,62.915786744596495,59.215870880563436,73.27100723629388,89.54477238619309,adaptive,adaptive_pullback,True
JBS,292,0.002237116578116982,0.11074373195604892,-0.04931745541333821,-0.10111930343170683,0.05948218220705326,5297960.0,1141,False,44.25094000854631,36.56364562608692,67.40615677463529,82.3911955977989,not_selected,,False
GH,354,-0.03313203948614174,-0.007916105128707662,0.6176705445222568,0.5392744934584641,0.040420214454460646,2006650.0,1142,False,72.40253135281992,84.92667541417168,71.47126332193365,56.378189094547274,core,core,True
ADM,356,0.009939161050939838,-0.053667060866846694,0.005109389208994175,0.18622597119437967,0.0690563307417682,3717600.0,1143,False,53.88226416436859,50.29269617454223,59.23287328190509,73.58679339669834,not_selected,,False
WBS,354,-0.00012699500919310935,0.03278023048677792,0.0987816842162903,0.08925633048917936,0.004805833500500678,4513300.0,1144,False,51.44710267792628,60.727749562825466,0.0,78.63931965982992,not_selected,,False
MP,357,0.07043539123433362,0.2803062876310072,-0.04504654995282842,0.008271575949224008,0.0039156171324712385,7136050.0,1145,False,46.447875571499736,45.97793111670994,0.0,87.44372186093047,not_selected,,False
CMS,355,0.033883638140875805,-0.03244772645596927,-0.01145152103866165,-0.01934990156866656,0.03646290102416483,4043800.0,1146,False,37.851363948797186,37.40831829918635,0.0,76.088044022011,not_selected,,False
IBKR,357,0.0404808958824161,0.02890490310926963,0.0853510697149844,0.26457490557639307,0.0009531491170926554,4666600.0,1147,False,58.60227495365819,67.4698418825241,0.0,79.63981990995498,adaptive,adaptive_balanced,True
TPR,358,-0.17615547503414308,-0.06963990503829831,0.011189263309627107,-0.1355652470500004,0.19735407521162562,2105950.0,1148,False,35.31297852000192,32.00182878655767,0.0,57.92896448224112,not_selected,,False
KGC,358,-0.004405247169348314,0.15847932575836454,-0.04742345188710595,-0.18977570334171368,0.021644967135047377,7045900.0,1149,False,47.71659426614814,34.13544371408064,51.46984341275592,87.1935967983992,not_selected,,False
WDAY,358,0.0516908197514232,0.3504285745013602,0.4792054016679532,0.332029107697714,0.07658027508984355,4314500.0,1150,False,74.26007354818579,90.06331353000968,0.0,77.5887943971986,adaptive,adaptive_momentum,True
PAAS,357,-0.07123549577330801,0.14031766239249976,-0.14419467802226038,-0.16460863861739305,0.08151967107085278,3704350.0,1151,False,42.78721954051016,27.683974602929915,75.19341369954407,73.48674337168585,not_selected,,False
CRBG,354,-0.03798206174367602,0.04110446913856736,0.28263615608693193,0.07540047764046198,0.03798206174367602,4395700.0,1152,False,66.33496373390875,69.89541231700092,71.3765205165621,78.13906953476739,core,core,True
ROIV,354,0.012856425792727721,0.03869310153152061,0.23307255634823276,0.3250457467276766,0.002751746662113641,5679318.5,1153,False,63.370269280168614,78.71207239995567,0.0,83.79189594797398,adaptive,adaptive_momentum,True
APTV,354,0.0046175373598695835,-0.15128898079129094,-0.08935395412630487,-0.41233118004913816,0.15757576380319915,3586550.0,1154,False,21.00450768603761,13.01861484321934,0.0,72.8864432216108,not_selected,,False
AES,358,0.0027210858756485656,0.006531116743467624,0.026620172103567707,-0.07866275281394852,0.0013550445429219016,6607500.0,1155,False,44.87579524136089,40.67235003588925,0.0,85.84292146073037,not_selected,,False
PSLV,357,-0.004629647208502563,0.18850192474566052,-0.12601627371537938,-0.14171654072581585,0.004629647208502563,7041950.0,1156,False,36.83309849219181,30.54284310372236,0.0,87.14357178589295,not_selected,,False
DOC,355,-0.01045611466545926,-0.06961002310659292,0.07361223700480424,0.2602112723350505,0.09371307657863515,5648500.0,1157,False,59.93951483845404,60.71600125010238,49.91779556208005,83.74187093546773,adaptive,adaptive_balanced,True
AEG,354,-0.001058225299859883,0.03964753961477019,0.1623387504258127,0.24419356113900026,0.009443877765968334,4780250.0,1158,False,59.0835501042355,72.66941265662409,0.0,80.19009504752376,adaptive,adaptive_balanced,True
GEN,358,-0.0430248911713319,0.06326488116070661,0.14058531017434572,0.22361364283463425,0.06114821545003246,4306650.0,1159,False,73.18463918637448,71.65550797753188,79.57622178923742,77.53876938469234,core,core,True
LVS,357,-0.0006598939705461104,-0.0019624359078254106,-0.10633106686907512,-0.19534349007169083,0.08321430743400582,5596900.0,1160,False,38.07965019134916,22.23084109729602,53.559802567977115,83.39169584792397,not_selected,,False
FIS,358,-0.04232922426664987,-0.015151540172485212,-0.045016470774949746,-0.12092364133661437,0.1251869352367757,5573500.0,1161,False,37.402973267581054,29.22455264881999,0.0,83.34167083541772,not_selected,,False
AMRZ,287,-0.012097684540121056,-0.09891629677857727,-0.1262896605858158,-0.23231067700402774,0.1352118628103851,2984350.0,1162,False,20.227706198386983,15.395298206018799,0.0,68.28414207103552,not_selected,,False
CNP,358,0.008959696555930208,-0.05102996823228789,-0.022963755862432822,-0.038996998617090495,0.09021544734900377,6382450.0,1163,False,46.98469221493116,34.41317750008431,46.42004966942279,85.54277138569284,not_selected,,False
NLY,357,0.020078611736579655,0.029515420871165876,0.11404417603166017,0.08256572954417707,0.0008550043153865428,7441400.0,1164,False,55.98694580776813,61.266705667130736,0.0,87.84392196098048,not_selected,,False
ERIC,355,0.01903813053833492,0.028311397699822383,-0.18834794149813028,-0.07364348155881284,0.009737135054763368,11527250.0,1165,False,33.22456764635286,25.842885737271356,0.0,93.04652326163082,not_selected,,False
VIK,355,-0.0379576331943039,0.018252278179845982,0.215285418469096,0.3039957981543999,0.07759099723006335,2214050.0,1166,False,68.35213892851411,76.4406029756772,67.91940663448989,59.2296148074037,core,core,True
VST,357,0.022677998207436767,-0.07519466086306659,0.04749866730727814,-0.14564002239875862,0.1353414350540212,4214200.0,1167,False,38.486795834999896,35.727484608566215,0.0,76.73836918459229,not_selected,,False
AA,357,0.003493042527024759,0.19159032502354756,-0.1701061639860374,-0.1329733884109231,0.04382401380062617,4716450.0,1168,False,42.919484521004804,28.902414937639406,62.8960616157197,79.98999499749874,not_selected,,False
MRNA,357,0.07774615623496972,0.08354340672013816,0.31443715091903557,0.5264030258869172,0.0,5100750.0,1169,False,70.58572931012206,86.28967539490229,0.0,81.7408704352176,adaptive,adaptive_momentum,True
DOCU,354,0.0030181137997633556,0.1692728669515462,0.3240371688968602,0.25619489787033034,0.06662500993999809,2976300.0,1170,False,72.68200931257226,84.34844435719688,62.75661541697497,68.18409204602301,core,core,True
ROL,356,-0.032500647309972375,-0.1976167354522137,-0.3224352135778934,-0.3792953684197241,0.19098102010092488,5807250.0,1171,False,19.315909364765943,4.3824051704619365,0.0,84.24212106053027,not_selected,,False
FTI,354,0.07662209534637521,0.10433102015731466,0.09119206732337393,0.3276921803996309,0.0,3291850.0,1172,False,58.04662014465175,73.28437901947655,0.0,70.73536768384191,adaptive,adaptive_balanced,True
HLN,358,-0.014713523628960723,-0.01372031820571118,0.06694594001579457,-0.1172186620112341,0.048259192181503985,9090700.0,1173,False,55.68613620361483,42.045296339295604,70.95189669461601,90.74537268634317,adaptive,adaptive_pullback,True
AGI,358,-0.016442428236650763,0.11449867939369573,-0.18263228490159933,-0.2388224689756102,0.03206825827485682,4039650.0,1174,False,40.103964551327536,22.466847598310075,61.43320145345831,76.03801900950475,not_selected,,False
AFRM,356,-0.013502836379384764,-0.020376009701276177,0.10285625247345598,0.49758840749033006,0.05033776623154396,2986750.0,1175,False,66.8318545086307,69.78485262521497,71.88551589684776,68.38419209604803,core,core,True
OTIS,355,-0.025831100969150866,-0.053497466476133404,-0.024879776390940522,-0.1976488621088789,0.04057715335729628,3370000.0,1176,False,39.250462576095025,26.279117870923923,69.43897557528099,71.23561780890445,not_selected,,False
WIT,358,-0.030456883815965563,0.06136958337531517,-0.004282106711486322,-0.15646603650190638,0.068292677537236,5616650.0,1177,False,50.96953756803201,36.09252684468382,71.48779073279624,83.44172086043021,adaptive,adaptive_pullback,True
TU,356,0.010427468842993282,-0.0682692369413096,-0.19765274342768158,-0.27055512453155606,0.12938010056165672,7401000.0,1178,False,24.52849291747527,11.930497379361508,0.0,87.79389694847424,not_selected,,False
MDLN,167,-0.026255763687348943,-0.12714252241756752,-0.05274851476214748,-0.26083190977745097,0.18839205069373222,5723100.0,1179,False,24.865003712426198,19.308406155610044,0.0,83.89194597298649,not_selected,,False
BIDU,358,-0.1422503242168528,-0.16032155126978442,-0.3401350786701286,-0.3383091710843229,0.19626742695188604,1996500.0,1180,False,18.374535125925643,5.093254866728008,0.0,56.22811405702851,not_selected,,False
AVB,336,0.003596760084330519,0.08181022846058661,0.1455848802522428,0.09064397773115318,0.015191822100783292,1014611.5,1181,False,53.68428520336617,66.58538391872167,45.141120561602776,40.0200100050025,not_selected,,False
SWKS,355,-0.015409180760084684,0.1752559795527464,0.002620080530290947,0.08573635247909106,0.0409232409692637,4985150.0,1182,False,58.000262731152134,54.72891415722867,66.61349355980698,81.09054527263632,adaptive,adaptive_pullback,True
TEVA,358,0.0027412908463053665,0.1668262005086385,0.07493397423537895,0.06306312098998101,0.005167218502682092,5086000.0,1183,False,57.320627668961706,61.773400579527234,0.0,81.59079539769884,not_selected,,False
AMKR,357,0.15944771090380772,-0.020140698666423096,-0.12766210971937408,0.2949993673859663,0.08466480334914128,4288000.0,1184,False,43.95175854104016,44.39670667877428,0.0,77.33866933466733,not_selected,,False
KTOS,357,0.013937884846252135,0.37766658266139497,0.2150124924194885,-0.28935546091961195,0.019975238137993068,3307150.0,1185,False,55.52796629987689,55.17573241787622,45.086121481457894,70.88544272136068,not_selected,,False
AR,358,-0.020882920361870894,0.09391613254146258,-0.0344108361267339,0.1013975539431411,0.020882920361870894,4621000.0,1186,False,56.859307974630845,49.89731215947356,55.80408818670385,79.23961980990495,not_selected,,False
XYZ,355,0.015446866794814884,-0.016192342359921952,0.14932643094337283,0.49042919348539615,0.052457496141585125,4344800.0,1187,False,68.7113017946858,73.1934500296267,64.75406622487455,77.78889444722361,core,core,True
GMAB,358,0.06839541902470492,0.16199539398668406,0.24990512080055116,0.09866663614908844,0.0,1994050.0,1188,False,61.6910730160644,74.9828442117129,0.0,56.12806403201601,adaptive,adaptive_balanced,True
INVH,358,-0.0023498355159957685,-0.004355144604820005,0.04430906666945478,0.11975606571344377,0.025573793004770695,3406450.0,1189,False,57.902291004975105,53.931600552550066,53.30247864749967,71.68584292146073,adaptive,adaptive_balanced,True
LYB,356,0.0332003476519549,0.0939666276837301,-0.10731346553142385,0.14574732195475826,0.0,4662650.0,1190,False,44.747839847453314,46.53931349147088,0.0,79.53976988494247,not_selected,,False
CRDO,358,-0.006944168935966721,0.09871803540240887,0.5740064919422914,0.9709134231246208,0.13029490541406985,4838850.0,1191,False,76.50474979595063,92.95758955453962,0.0,80.59029514757378,adaptive,adaptive_momentum,True
GFS,358,-0.01810307309071102,-0.15979117631416606,-0.2633856612946677,0.036331618233435004,0.14686270996894701,4190350.0,1192,False,32.95285709012682,23.680827367848046,0.0,76.58829414707353,not_selected,,False
DXCM,357,0.012664011306649403,0.17267801919998704,0.4402077007613612,0.2676379090489396,0.029733287285641175,4845150.0,1193,False,77.2750241033438,86.5228727785994,51.49836502190989,80.74037018509254,core,core,True
ARCC,357,-0.017017025043927214,0.03477343853161896,0.06571322205788,0.06823020662343193,0.02724126448047426,4321250.0,1194,False,58.77710705384065,55.946192306210044,58.612653173343794,77.63881940970485,adaptive,adaptive_pullback,True
RBRK,356,0.03176379189699263,0.27921989466276664,0.608598692202704,0.8992291643403036,0.038728707171500454,2833950.0,1195,False,73.377741100833,95.81489693279315,0.0,66.73336668334167,adaptive,adaptive_momentum,True
NWSA,358,0.026545590330415036,0.0675626101202822,0.11876661124924737,0.27265265419537066,0.009437165012656235,3396650.0,1196,False,62.41630445675475,72.44910770631506,0.0,71.43571785892946,adaptive,adaptive_balanced,True
TSN,358,0.027644893936814796,0.016476817773480423,-0.12299399065448813,-0.06277565977550237,0.05214119991495181,2769400.0,1197,False,34.48583203551152,28.65865250285428,0.0,66.23311655827914,not_selected,,False
AMCR,358,-0.03248946974583011,0.05570907136619119,0.24363671799071218,-0.04689659896434373,0.041788549404393915,3635100.0,1198,False,65.28249320552389,61.548376131475116,72.13091164049192,73.08654327163582,core,core,True
EIX,358,0.05437119881160912,-0.0573109355568443,0.08949110512323966,0.0566387808374238,0.08322959741986358,3231750.0,1199,False,50.08553910317778,52.86334713102711,0.0,70.18509254627313,not_selected,,False
ONB,354,0.02073903573027791,0.026156200000332586,0.12773283481246622,0.07338607612647685,0.0080616054716931,3870050.0,1200,False,51.27178115268234,61.35268482968259,0.0,74.88744372186093,not_selected,,False
TECK,358,-0.033716352627988444,0.12458204800705408,0.062381201529827734,0.10766341956760495,0.04426503331228315,3096750.0,1201,False,65.22522951174255,61.96724773945843,74.02181394791002,69.33466733366683,core,core,True
ECHO,356,0.03768929391858955,0.005543501480765878,-0.31529863283012416,-0.1628811840742761,0.02374419532795402,4842800.0,1202,False,26.519319896350602,16.860109871713966,0.0,80.69034517258629,not_selected,,False
TWLO,358,-0.0931822275018408,0.18285600173070837,0.17411986393679868,1.139367782041647,0.0931822275018408,2240150.0,1203,False,78.98750750038121,86.3657744733432,74.37486599642116,59.92996498249125,core,core,True
OKTA,358,-0.04263955021641741,0.015595168656934888,0.6534926086296831,0.7453310667819988,0.07118424650877031,2486200.0,1204,False,80.55944627175829,88.4227318108901,73.25104954578774,62.88144072036018,core,core,True
W,358,-0.014631730150081679,0.19903319618834314,0.7159973898354859,0.19312446833470198,0.12396622297260085,3387050.0,1205,False,70.89224744666404,86.13208632209768,0.0,71.38569284642321,adaptive,adaptive_momentum,True
WMG,358,0.04864431088778942,-0.058865645937664746,-0.2348173203927717,-0.09806565959371272,0.09931511815436589,2728750.0,1206,False,27.88509002855701,18.09701420636565,0.0,65.88294147073537,not_selected,,False
